TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2012-01-01 00:00:00,0.000000,-0.307548,0.371263,-0.625438,0.298533
2012-01-01 01:00:00,0.014708,0.140013,0.751585,0.024957,0.797498
2012-01-01 02:00:00,0.035098,0.676113,1.472197,0.674786,1.626758
2012-01-01 03:00:00,0.045055,0.907198,2.258822,0.936869,2.625774
2012-01-01 04:00:00,0.050160,0.739418,2.907883,0.720637,3.501676
2012-01-01 05:00:00,0.052492,0.014288,3.455156,-0.234295,4.277785
2012-01-01 06:00:00,0.039935,-1.068978,3.459841,-1.687353,4.399272
2012-01-01 07:00:00,0.041459,-1.771530,3.023300,-2.806440,4.083079
2012-01-01 08:00:00,0.166541,-2.153573,2.277135,-4.065908,3.654620
2012-01-01 09:00:00,0.189336,-2.432912,1.487529,-5.457833,2.863867
2012-01-01 10:00:00,0.167779,-2.876046,0.897241,-6.491446,1.775905
2012-01-01 11:00:00,0.187572,-3.178405,0.369133,-7.087500,0.686858
2012-01-01 12:00:00,0.281207,-3.467925,-0.169622,-7.505247,-0.422798
2012-01-01 13:00:00,0.335073,-3.575056,-0.718172,-7.664874,-1.581809
2012-01-01 14:00:00,0.276824,-3.296161,-1.159824,-7.269769,-2.648619
2012-01-01 15:00:00,0.277814,-3.023020,-1.669192,-6.713339,-3.979556
2012-01-01 16:00:00,0.246773,-2.787950,-2.132138,-6.035773,-5.176532
2012-01-01 17:00:00,0.272658,-2.471868,-2.452836,-4.974424,-6.047553
2012-01-01 18:00:00,0.323212,-1.951263,-3.261181,-3.321549,-7.669734
2012-01-01 19:00:00,0.494153,-0.944139,-4.228811,-0.764121,-9.113480
2012-01-01 20:00:00,0.800717,-0.457621,-4.892353,-0.046365,-9.359167
2012-01-01 21:00:00,0.736655,-0.474886,-5.345503,-0.073536,-9.592379
2012-01-01 22:00:00,0.732173,0.120092,-6.067818,0.481196,-9.068465
2012-01-01 23:00:00,0.689025,1.152892,-6.339112,1.825006,-9.108599
2012-01-02 00:00:00,0.535972,3.799473,-6.337358,5.329977,-9.149879
2012-01-02 01:00:00,0.086937,5.583500,-6.728122,7.872525,-9.796583
2012-01-02 02:00:00,0.131564,7.503327,-5.844674,10.348245,-8.912719
2012-01-02 03:00:00,0.518230,8.045710,-3.750871,11.302477,-5.662602
2012-01-02 04:00:00,0.551510,6.581518,-2.545592,9.040190,-3.946267
2012-01-02 05:00:00,0.479505,5.347171,-1.021866,7.306305,-1.674236
2012-01-02 06:00:00,0.655908,5.178537,0.268840,7.385566,0.133644
2012-01-02 07:00:00,0.442495,5.254341,1.080394,7.645623,1.520204
2012-01-02 08:00:00,0.247958,3.978646,1.285926,6.303895,2.049666
2012-01-02 09:00:00,0.173774,3.454909,1.527828,6.159880,2.790056
2012-01-02 10:00:00,0.157745,2.670521,1.466084,5.249681,3.042742
2012-01-02 11:00:00,0.056379,1.372125,1.128183,3.226211,2.820571
2012-01-02 12:00:00,0.010637,0.696781,1.131566,1.425499,2.278796
2012-01-02 13:00:00,0.091631,0.082647,1.193310,0.585754,2.145494
2012-01-02 14:00:00,0.038722,-0.579725,1.024994,-0.177322,1.963474
2012-01-02 15:00:00,0.000000,-1.181698,0.329738,-1.197345,1.316770
2012-01-02 16:00:00,0.000000,-1.242503,0.348346,-1.825211,1.043206
2012-01-02 17:00:00,0.000000,-1.139134,-0.055951,-2.287304,0.495006
2012-01-02 18:00:00,0.000000,-1.088463,0.347077,-2.376926,0.185038
2012-01-02 19:00:00,0.000000,-1.379518,-0.166329,-3.392805,-0.204698
2012-01-02 20:00:00,0.026521,-0.158953,-0.875118,-1.120675,-1.302167
2012-01-02 21:00:00,0.094437,-0.590265,-0.991417,-0.863727,-1.687620
2012-01-02 22:00:00,0.038601,0.211960,-1.356807,0.189452,-1.833771
2012-01-02 23:00:00,0.013100,1.707365,-1.810161,2.066316,-2.564525
2012-01-03 00:00:00,0.248219,4.259742,-0.951820,5.506363,-1.546392
2012-01-03 01:00:00,0.365652,5.233327,-0.290443,6.822699,-0.774023
2012-01-03 02:00:00,0.281797,5.452306,-0.023526,7.177297,-0.367341
2012-01-03 03:00:00,0.130366,5.122481,-0.451295,6.724880,-0.950580
2012-01-03 04:00:00,0.139133,5.121706,-0.595053,6.730523,-1.158294
2012-01-03 05:00:00,0.174008,4.736070,-0.737497,6.231547,-1.347424
2012-01-03 06:00:00,0.205548,4.398881,-0.876434,5.822867,-1.526714
2012-01-03 07:00:00,0.215843,4.155485,-0.897034,5.598069,-1.564977
2012-01-03 08:00:00,0.172546,4.233387,-0.609955,6.197216,-1.146269
2012-01-03 09:00:00,0.192675,3.702024,-0.646771,6.384391,-1.293309
2012-01-03 10:00:00,0.281856,4.835677,0.044409,7.912357,0.162330
2012-01-03 11:00:00,0.264886,5.127132,1.325525,8.397225,2.355900
2012-01-03 12:00:00,0.363802,4.808934,1.722176,7.504618,2.872452
2012-01-03 13:00:00,0.587861,4.993807,2.220509,7.569517,3.502153
2012-01-03 14:00:00,0.742621,5.336034,2.823155,8.028048,4.299119
2012-01-03 15:00:00,0.806324,4.748085,3.184743,7.339546,5.107018
2012-01-03 16:00:00,0.680439,3.346619,4.516700,5.035604,7.013068
2012-01-03 17:00:00,0.711726,2.567209,4.320347,3.944535,6.793875
2012-01-03 18:00:00,0.620633,1.858336,4.285284,3.012424,7.089047
2012-01-03 19:00:00,0.624892,1.436656,4.677113,2.137217,7.067729
2012-01-03 20:00:00,0.468823,1.329299,5.096555,1.867742,7.294028
2012-01-03 21:00:00,0.365182,1.166130,5.184213,1.559233,7.221875
2012-01-03 22:00:00,0.223925,1.056447,5.121537,1.327851,6.970431
2012-01-03 23:00:00,0.234286,1.077376,5.071573,1.290228,6.804807
2012-01-04 00:00:00,0.328574,1.380458,5.230736,1.612299,6.944022
2012-01-04 01:00:00,0.299206,1.334704,5.295451,1.567727,7.003010
2012-01-04 02:00:00,0.296911,1.460727,4.944140,1.736390,6.515901
2012-01-04 03:00:00,0.254089,1.547418,4.832713,1.840221,6.346841
2012-01-04 04:00:00,0.305604,1.001988,5.222464,1.078961,6.852195
2012-01-04 05:00:00,0.364377,0.237021,5.470619,0.077622,7.220720
2012-01-04 06:00:00,0.402335,-0.252621,5.482784,-0.560560,7.379441
2012-01-04 07:00:00,0.295558,-1.074178,5.090114,-1.657119,6.858884
2012-01-04 08:00:00,0.250894,-1.532516,4.427879,-2.337847,6.092036
2012-01-04 09:00:00,0.268928,-1.249165,3.391950,-2.419899,5.796486
2012-01-04 10:00:00,0.092575,-1.293313,2.799783,-2.777484,5.482693
2012-01-04 11:00:00,0.078617,-1.367963,2.104947,-3.258146,4.687871
2012-01-04 12:00:00,0.066181,-1.228696,1.600364,-3.340198,3.924063
2012-01-04 13:00:00,0.021876,-1.194180,1.587226,-3.334120,3.922239
2012-01-04 14:00:00,0.031850,-1.205418,1.503048,-3.384770,3.825546
2012-01-04 15:00:00,0.029371,-1.203411,1.640750,-2.920821,3.560403
2012-01-04 16:00:00,0.010567,-1.368365,1.623719,-2.935510,3.506280
2012-01-04 17:00:00,0.005418,-1.471110,1.690381,-2.841302,3.467360
2012-01-04 18:00:00,0.000000,-1.561011,1.744391,-2.637691,3.475873
2012-01-04 19:00:00,0.000000,-1.192575,1.319120,-2.361652,3.413236
2012-01-04 20:00:00,0.000000,-0.801262,1.901070,-1.470729,3.316544
2012-01-04 21:00:00,0.000000,-0.875110,2.874716,-1.167846,3.778721
2012-01-04 22:00:00,0.032697,-0.376637,2.842115,-0.603612,3.633378
2012-01-04 23:00:00,0.073578,0.472612,3.468344,0.449895,4.435498
2012-01-05 00:00:00,0.105580,1.220842,3.610202,1.409941,4.639657
2012-01-05 01:00:00,0.138359,1.784879,4.086868,2.121440,5.283885
2012-01-05 02:00:00,0.239858,2.066664,4.578358,2.515864,5.954885
2012-01-05 03:00:00,0.298248,2.002283,4.990635,2.467447,6.550697
2012-01-05 04:00:00,0.230341,1.964027,5.175927,2.451505,6.845754
2012-01-05 05:00:00,0.217816,1.949565,5.233368,2.499332,7.004675
2012-01-05 06:00:00,0.244541,1.911309,5.283397,2.461542,7.145939
2012-01-05 07:00:00,0.193002,1.283824,4.935510,1.645533,6.694808
2012-01-05 08:00:00,0.193824,0.593823,4.546858,0.736232,6.399750
2012-01-05 09:00:00,0.107745,-0.080315,3.201168,-0.242743,6.081339
2012-01-05 10:00:00,0.065517,-0.468003,2.026875,-1.275450,4.981992
2012-01-05 11:00:00,0.021591,-0.579504,1.847604,-1.632676,4.689213
2012-01-05 12:00:00,0.033028,-0.876218,1.743840,-2.296938,4.543393
2012-01-05 13:00:00,0.044959,-1.219586,1.531216,-3.065711,3.980049
2012-01-05 14:00:00,0.057101,-1.645996,1.396415,-3.408175,3.099433
2012-01-05 15:00:00,0.035095,-1.866199,1.155998,-3.683327,2.554317
2012-01-05 16:00:00,0.039594,-1.931047,0.874816,-4.210013,2.286031
2012-01-05 17:00:00,0.029051,-2.082670,0.502840,-4.457414,1.524463
2012-01-05 18:00:00,0.024439,-1.897457,0.358775,-5.035470,1.219152
2012-01-05 19:00:00,0.061842,-1.777091,0.211004,-4.817002,0.723023
2012-01-05 20:00:00,0.048528,-2.477822,0.436598,-4.309800,0.634733
