TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2012-01-01 00:00:00,0.000000,1.903254,-1.495002,2.516723,-2.078063
2012-01-01 01:00:00,0.000000,2.173296,-0.643641,2.837109,-1.006914
2012-01-01 02:00:00,0.000000,2.312744,0.136595,3.034096,-0.015490
2012-01-01 03:00:00,0.000000,2.217565,0.797156,2.941829,0.823531
2012-01-01 04:00:00,0.000000,1.900598,1.285656,2.559177,1.471102
2012-01-01 05:00:00,0.000000,1.298537,2.224324,1.785382,2.767328
2012-01-01 06:00:00,0.000000,0.139570,3.825683,0.122884,5.806681
2012-01-01 07:00:00,0.000000,-0.544389,3.941952,-1.044883,6.407609
2012-01-01 08:00:00,0.000000,-0.624516,2.727730,-1.622257,5.764919
2012-01-01 09:00:00,0.224706,-0.789640,2.292041,-2.620209,5.649398
2012-01-01 10:00:00,0.296033,-1.902124,1.308654,-5.327641,3.101961
2012-01-01 11:00:00,0.212301,-2.123470,0.121689,-5.632177,0.302871
2012-01-01 12:00:00,0.194211,-1.965429,-0.428139,-5.301036,-0.959729
2012-01-01 13:00:00,0.094974,-1.816685,-0.943044,-5.046312,-2.143145
2012-01-01 14:00:00,0.000000,-1.681221,-1.255224,-4.770079,-2.917085
2012-01-01 15:00:00,0.000000,-1.412507,-1.511186,-4.142892,-3.913932
2012-01-01 16:00:00,0.000000,-0.829925,-2.083586,-2.130007,-5.967284
2012-01-01 17:00:00,0.000000,-0.275675,-2.872341,-0.171463,-7.809119
2012-01-01 18:00:00,0.000000,0.333027,-3.724979,1.278765,-8.824405
2012-01-01 19:00:00,0.000000,0.930218,-4.141077,2.449363,-9.070634
2012-01-01 20:00:00,0.000000,1.169714,-4.377873,2.619179,-8.553228
2012-01-01 21:00:00,0.000000,1.056828,-4.480940,2.398984,-8.400827
2012-01-01 22:00:00,0.000000,1.440199,-5.156406,2.384833,-7.857388
2012-01-01 23:00:00,0.000000,1.835965,-5.291841,2.865978,-7.779832
2012-01-02 00:00:00,0.000000,2.805103,-5.966047,4.226549,-8.602751
2012-01-02 01:00:00,0.000000,3.569629,-5.630261,5.277137,-8.064723
2012-01-02 02:00:00,0.000000,3.803121,-5.199744,5.576047,-7.447998
2012-01-02 03:00:00,0.000000,3.841631,-4.894406,5.692088,-7.067899
2012-01-02 04:00:00,0.000000,3.683537,-4.592452,5.581227,-6.756860
2012-01-02 05:00:00,0.000000,3.306544,-3.857020,5.630441,-6.367660
2012-01-02 06:00:00,0.000000,1.393609,-2.394192,3.506989,-5.297493
2012-01-02 07:00:00,0.000000,2.182457,-1.592365,5.452753,-3.762106
2012-01-02 08:00:00,0.000000,3.000896,0.949294,7.286102,2.204918
2012-01-02 09:00:00,0.000000,1.736957,1.771421,4.623887,4.162161
2012-01-02 10:00:00,0.000000,1.539948,2.385056,3.665510,5.260702
2012-01-02 11:00:00,0.000000,0.922166,1.742241,2.546022,4.368807
2012-01-02 12:00:00,0.000000,1.041749,1.683880,2.361082,3.867183
2012-01-02 13:00:00,0.000000,1.169846,1.619175,2.110868,3.044348
2012-01-02 14:00:00,0.000000,0.518013,1.249979,0.899687,1.887990
2012-01-02 15:00:00,0.000000,1.014590,0.666371,1.021944,1.466133
2012-01-02 16:00:00,0.000000,1.386718,0.530618,1.202741,1.637981
2012-01-02 17:00:00,0.000000,1.004861,0.840607,0.512710,1.907798
2012-01-02 18:00:00,0.000000,0.446263,0.580098,-0.260208,1.467204
2012-01-02 19:00:00,0.000000,0.303573,0.333967,-0.054028,1.327477
2012-01-02 20:00:00,0.000000,-1.296012,-0.482662,-2.157276,0.409350
2012-01-02 21:00:00,0.000000,-1.188589,-1.133513,-2.351542,-1.431187
2012-01-02 22:00:00,0.000000,-0.103823,0.202867,-0.236896,0.124543
2012-01-02 23:00:00,0.000388,-1.116434,0.566142,-1.483822,0.642763
2012-01-03 00:00:00,0.000000,-2.140648,-1.801222,-2.783879,-2.372328
2012-01-03 01:00:00,0.000000,-0.877546,-2.147908,-0.999135,-2.934250
2012-01-03 02:00:00,0.000388,0.632054,-1.468561,1.076247,-1.943235
2012-01-03 03:00:00,0.000000,3.803956,-1.287548,5.135305,-1.796742
2012-01-03 04:00:00,0.013309,5.110854,-1.444455,7.222915,-2.058024
2012-01-03 05:00:00,0.059310,5.299990,-1.195946,7.650407,-1.749186
2012-01-03 06:00:00,0.149115,4.644603,0.305629,6.988711,0.301170
2012-01-03 07:00:00,0.173149,2.042821,1.221212,4.133591,2.014811
2012-01-03 08:00:00,0.000388,0.508805,1.785289,1.470348,3.849254
2012-01-03 09:00:00,0.004393,0.049918,1.900559,0.048197,4.688856
2012-01-03 10:00:00,0.001680,-0.650427,1.998297,-0.198705,2.322556
