TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2012-01-01 00:00:00,0.273678,0.534894,-3.660243,0.765355,-4.486657
2012-01-01 01:00:00,0.086796,0.330813,-2.676430,0.469875,-3.213752
2012-01-01 02:00:00,0.006811,-0.065839,-2.029072,-0.020893,-2.418119
2012-01-01 03:00:00,0.018646,-0.419549,-1.799090,-0.444867,-2.149654
2012-01-01 04:00:00,0.034812,-0.754224,-1.661526,-0.838274,-1.991829
2012-01-01 05:00:00,0.021917,-1.256680,-1.607863,-1.438856,-1.944644
2012-01-01 06:00:00,0.018233,-1.811815,-1.707522,-2.133403,-2.091079
2012-01-01 07:00:00,0.009642,-2.404137,-2.236056,-2.990408,-2.852002
2012-01-01 08:00:00,0.005535,-2.722432,-2.574641,-4.308745,-4.265919
2012-01-01 09:00:00,0.017217,-2.547126,-2.653432,-4.818193,-5.626143
2012-01-01 10:00:00,0.309964,-2.251408,-2.900450,-4.253272,-6.409845
2012-01-01 11:00:00,0.725953,-2.017224,-3.332305,-3.602877,-7.274900
2012-01-01 12:00:00,0.749596,-1.894156,-4.109135,-3.218527,-8.317847
2012-01-01 13:00:00,0.705537,-1.818013,-4.619355,-3.041918,-8.935588
2012-01-01 14:00:00,0.832060,-1.628098,-4.733069,-2.715306,-9.124870
2012-01-01 15:00:00,0.869173,-1.619244,-4.549508,-2.712476,-8.963248
2012-01-01 16:00:00,0.840714,-1.674581,-4.284603,-2.801346,-8.696410
2012-01-01 17:00:00,0.883595,-1.807388,-3.970294,-2.908896,-8.283678
2012-01-01 18:00:00,0.962322,-1.953919,-3.773531,-3.163054,-7.937657
2012-01-01 19:00:00,0.956840,-1.667055,-4.025234,-2.587944,-8.301576
2012-01-01 20:00:00,0.921112,-1.171240,-4.628299,-1.442818,-8.252764
2012-01-01 21:00:00,0.907354,-0.502775,-5.161943,-0.422225,-7.805322
2012-01-01 22:00:00,0.918757,0.366671,-5.891072,0.650446,-7.934945
2012-01-01 23:00:00,0.835232,1.580089,-6.145757,2.225772,-8.027687
2012-01-02 00:00:00,0.582626,1.268350,-6.079386,1.760672,-7.851118
2012-01-02 01:00:00,0.333597,1.417526,-5.135039,1.897953,-6.509528
2012-01-02 02:00:00,0.148521,1.181196,-4.463043,1.576767,-5.570522
2012-01-02 03:00:00,0.125103,1.055532,-3.942024,1.408403,-4.891697
2012-01-02 04:00:00,0.062021,1.187277,-3.508970,1.559671,-4.372941
2012-01-02 05:00:00,0.028252,1.237542,-2.609874,1.621836,-3.263159
2012-01-02 06:00:00,0.115992,2.941307,-0.106277,3.645306,-0.158657
2012-01-02 07:00:00,0.224758,4.104310,6.748589,5.504557,9.741055
2012-01-02 08:00:00,0.659861,3.228714,6.667814,4.537892,9.897913
2012-01-02 09:00:00,0.783176,3.183718,6.139606,4.652897,9.599723
2012-01-02 10:00:00,0.720957,2.427300,5.723467,3.549987,9.131826
2012-01-02 11:00:00,0.677159,1.835056,5.153815,2.639788,8.376981
2012-01-02 12:00:00,0.725522,1.041344,4.615457,1.381465,7.891417
2012-01-02 13:00:00,0.704054,-0.708633,3.640238,-1.378142,6.635483
2012-01-02 14:00:00,0.536214,-2.135936,3.048594,-3.635248,5.551397
2012-01-02 15:00:00,0.375031,-2.761015,2.582553,-4.675994,4.763896
2012-01-02 16:00:00,0.386749,-2.444422,1.985411,-4.631442,4.169121
2012-01-02 17:00:00,0.573883,-2.148908,1.943543,-4.403504,4.239252
2012-01-02 18:00:00,0.351156,-2.035405,1.658505,-4.133604,3.881637
2012-01-02 19:00:00,0.808742,-2.227955,2.054767,-3.848163,3.938385
2012-01-02 20:00:00,0.549486,-2.658862,2.471752,-4.110292,4.259060
2012-01-02 21:00:00,0.670258,-2.898029,1.403917,-4.286426,2.670138
2012-01-02 22:00:00,0.620107,-3.966176,-0.168021,-5.132906,-0.172577
2012-01-02 23:00:00,0.416996,-3.813352,-1.289142,-4.716401,-1.741155
2012-01-03 00:00:00,0.446012,-2.165453,-3.006075,-2.524751,-3.913239
2012-01-03 01:00:00,0.560332,0.022400,-3.645976,0.161066,-4.597602
2012-01-03 02:00:00,0.409511,2.087780,-3.537719,2.616911,-4.499758
2012-01-03 03:00:00,0.225774,1.766482,-2.435863,2.184716,-3.142510
2012-01-03 04:00:00,0.045649,1.576183,-2.663773,1.991428,-3.355691
2012-01-03 05:00:00,0.001914,0.806849,-2.996433,1.116692,-3.718097
2012-01-03 06:00:00,0.076255,0.465009,-2.335495,0.715065,-2.889427
2012-01-03 07:00:00,0.447297,0.145649,-1.383095,0.312499,-1.686872
2012-01-03 08:00:00,0.859441,-0.439200,-0.561305,-0.437141,-0.723188
2012-01-03 09:00:00,0.605011,-1.412009,0.658889,-1.404994,0.542774
2012-01-03 10:00:00,0.374969,-0.960874,1.519248,-1.396529,2.410015
2012-01-03 11:00:00,0.216213,0.871574,3.226380,0.984070,6.143402
2012-01-03 12:00:00,0.006740,1.330849,4.558776,1.751111,7.539459
2012-01-03 13:00:00,0.103339,2.441635,5.179391,3.411228,7.954887
2012-01-03 14:00:00,0.418757,3.316388,5.347694,4.650908,7.951060
2012-01-03 15:00:00,0.869182,2.947418,5.493644,4.118542,8.209063
2012-01-03 16:00:00,0.365210,2.552093,5.124167,3.641669,8.545779
2012-01-03 17:00:00,0.240780,2.319549,5.280198,3.165267,8.133084
2012-01-03 18:00:00,0.209293,1.753304,5.286772,2.320159,7.701804
2012-01-03 19:00:00,0.207460,1.027379,4.992681,1.306218,7.232807
2012-01-03 20:00:00,0.149231,0.496015,4.860318,0.557989,6.678539
2012-01-03 21:00:00,0.105496,0.072397,4.692015,0.002108,6.153241
2012-01-03 22:00:00,0.131582,-0.229910,4.596907,-0.390582,5.880479
2012-01-03 23:00:00,0.113484,-0.324866,4.518453,-0.506744,5.694083
2012-01-04 00:00:00,0.113934,0.477829,3.838144,0.517259,4.744426
2012-01-04 01:00:00,0.096204,0.516760,3.766130,0.556259,4.619760
2012-01-04 02:00:00,0.082528,0.636361,3.752506,0.699090,4.596652
2012-01-04 03:00:00,0.054779,0.875162,3.838631,0.974623,4.712804
2012-01-04 04:00:00,0.055740,1.044932,3.934000,1.183298,4.850849
2012-01-04 05:00:00,0.077361,0.978710,4.089219,1.080987,5.076464
2012-01-04 06:00:00,0.095998,0.536827,4.262442,0.507636,5.340999
2012-01-04 07:00:00,0.233331,-0.131816,4.161233,-0.353404,5.274105
2012-01-04 08:00:00,0.346186,-0.974644,3.994336,-1.493015,5.300255
2012-01-04 09:00:00,0.512895,-1.762888,2.858172,-3.433393,4.726183
2012-01-04 10:00:00,0.483771,-3.401586,2.338992,-5.948135,3.842574
2012-01-04 11:00:00,0.461055,-4.083073,2.094242,-6.724084,3.430264
2012-01-04 12:00:00,0.513650,-3.794505,1.669458,-6.330032,2.817272
2012-01-04 13:00:00,0.441807,-3.532827,1.437359,-6.069694,2.494356
2012-01-04 14:00:00,0.373621,-3.486672,1.266083,-6.109707,2.269349
2012-01-04 15:00:00,0.450370,-3.465802,1.066099,-6.179603,1.990827
2012-01-04 16:00:00,0.637333,-3.404396,0.906501,-6.154785,1.733589
2012-01-04 17:00:00,0.531846,-3.204927,0.907474,-5.875707,1.749401
2012-01-04 18:00:00,0.467489,-2.994621,0.988246,-5.504447,1.948258
2012-01-04 19:00:00,0.218612,-3.160778,0.893363,-5.577382,1.827241
2012-01-04 20:00:00,0.181140,-3.564934,0.735711,-5.231446,1.213641
2012-01-04 21:00:00,0.237662,-3.616708,0.599955,-4.712290,0.789168
2012-01-04 22:00:00,0.163923,-3.064857,0.339635,-3.793510,0.392669
2012-01-04 23:00:00,0.087775,-2.067510,-0.130887,-2.421925,-0.232485
2012-01-05 00:00:00,0.028549,-1.349282,-0.421771,-1.454358,-0.607015
2012-01-05 01:00:00,0.000000,0.001328,-0.138736,0.266820,-0.233352
2012-01-05 02:00:00,0.000000,1.489564,0.806721,1.924818,0.824413
2012-01-05 03:00:00,0.000000,2.464616,1.916162,3.081521,2.206286
2012-01-05 04:00:00,0.018529,2.803318,3.014949,3.477716,3.636005
2012-01-05 05:00:00,0.030858,2.674555,3.774187,3.318884,4.673834
2012-01-05 06:00:00,0.295128,2.015346,4.291617,2.481618,5.399516
2012-01-05 07:00:00,0.404910,1.231572,4.978590,1.445959,6.442471
2012-01-05 08:00:00,0.609009,1.134534,5.749872,1.337906,7.994087
2012-01-05 09:00:00,0.426324,0.932992,4.865099,1.046221,7.673397
2012-01-05 10:00:00,0.674365,-1.499038,3.738054,-3.020246,6.295512
2012-01-05 11:00:00,0.555120,-4.330887,3.239617,-6.714135,4.983132
2012-01-05 12:00:00,0.444934,-4.567885,2.554033,-7.056599,4.053529
2012-01-05 13:00:00,0.599457,-4.788554,1.978235,-7.573248,3.334682
2012-01-05 14:00:00,0.728874,-4.956506,1.556231,-7.987157,2.765072
